7.78205 7.22365e-14 3.63927e-14 1.16945e-05 6.77785e-10 1.16945e-05 0.999977
7.90205 7.69632e-14 3.63926e-14 1.3242e-05 6.88954e-10 1.3242e-05 0.999974
8.02205 9.1926e-14 3.63923e-14 1.81412e-05 7.26172e-10 1.81412e-05 0.999964
8.14205 1.20156e-13 3.63918e-14 2.73873e-05 8.0327e-10 2.73873e-05 0.999945
8.26205 1.67407e-13 3.63909e-14 4.28692e-05 9.49321e-10 4.28692e-05 0.999914
8.38205 2.43075e-13 3.63896e-14 6.76724e-05 1.2196e-09 6.76724e-05 0.999865
8.50205 3.61668e-13 3.63878e-14 0.000106561 1.71653e-09 0.000106561 0.999787
8.62205 5.44955e-13 3.63854e-14 0.000166689 2.62857e-09 0.000166689 0.999667
8.74205 8.25023e-13 3.63822e-14 0.000258599 4.30188e-09 0.000258599 0.999483
8.86205 1.24846e-12 3.63786e-14 0.000397606 7.37209e-09 0.000397606 0.999205
8.98205 1.88203e-12 3.63752e-14 0.000605658 1.30064e-08 0.000605658 0.998789
9.10205 2.82009e-12 3.6374e-14 0.000913788 2.33479e-08 0.000913788 0.998172
9.22205 4.19429e-12 3.63795e-14 0.0013653 4.23321e-08 0.0013653 0.997269
9.34205 6.18579e-12 3.64007e-14 0.00201979 7.71826e-08 0.00201979 0.99596
9.46205 9.04038e-12 3.64563e-14 0.00295813 1.41152e-07 0.00295813 0.994084
9.58205 1.30867e-11 3.65821e-14 0.00428848 2.58527e-07 0.00428848 0.991423
9.70205 1.87576e-11 3.6847e-14 0.00615331 4.73763e-07 0.00615331 0.987693
9.82205 2.6614e-11 3.73797e-14 0.00873725 8.68051e-07 0.00873725 0.982525
9.94205 3.73697e-11 3.84187e-14 0.0122754 1.58927e-06 0.0122754 0.975448
10.0621 5.19156e-11 4.04014e-14 0.017061 2.90579e-06 0.017061 0.965875
10.1821 7.13369e-11 4.41217e-14 0.0234515 5.30223e-06 0.0234515 0.953092
10.3021 9.69167e-11 5.10076e-14 0.0318696 9.64847e-06 0.0318696 0.936251
10.4221 1.30113e-10 6.36038e-14 0.0427955 1.74938e-05 0.0427955 0.914392
10.5421 1.72488e-10 8.63964e-14 0.0567446 3.15718e-05 0.0567446 0.886479
10.6621 2.25579e-10 1.27203e-13 0.074223 5.66501e-05 0.074223 0.851497
10.7821 2.90672e-10 1.99469e-13 0.0956555 0.000100935 0.0956555 0.808588
10.9021 3.68497e-10 3.25988e-13 0.121284 0.000178339 0.121284 0.757254
11.0221 4.58861e-10 5.44825e-13 0.151045 0.000312071 0.151045 0.697599
11.1421 5.60302e-10 9.18637e-13 0.184459 0.000540234 0.184459 0.630542
11.2621 6.69902e-10 1.54933e-12 0.220567 0.000924519 0.220567 0.557942
11.3821 7.83383e-10 2.60152e-12 0.25796 0.0015639 0.25796 0.482515
11.5021 8.95547e-10 4.34171e-12 0.294928 0.00261713 0.294928 0.407526
11.6221 1.00098e-09 7.20804e-12 0.329688 0.00434234 0.329688 0.336281
11.7421 1.09477e-09 1.19464e-11 0.360621 0.00717395 0.360621 0.271584
11.8621 1.1729e-09 1.99052e-11 0.386401 0.0118908 0.386401 0.215307
11.9821 1.2319e-09 3.37455e-11 0.405888 0.0200271 0.405888 0.168196
12.1021 1.26721e-09 5.92784e-11 0.417575 0.0349566 0.417575 0.129893
12.2221 1.26864e-09 1.1022e-10 0.418104 0.0647506 0.418104 0.0990409
12.3421 1.21062e-09 2.18561e-10 0.399043 0.128562 0.399043 0.0733513
12.4621 1.04297e-09 4.42774e-10 0.343847 0.262298 0.343847 0.0500087
12.5821 7.36692e-10 8.106e-10 0.242929 0.485857 0.242929 0.0282855
12.7021 4.08016e-10 1.17986e-09 0.134591 0.718309 0.134591 0.01251
12.8221 1.97414e-10 1.39265e-09 0.0651503 0.864933 0.0651503 0.00476646
12.9421 9.45194e-11 1.47006e-09 0.0312105 0.935792 0.0312105 0.00178704
13.0621 4.71288e-11 1.47813e-09 0.0155703 0.968147 0.0155703 0.000712084
13.1821 2.45114e-11 1.45696e-09 0.00810086 0.983489 0.00810086 0.000309113
13.3021 1.31789e-11 1.42706e-09 0.00435573 0.991143 0.00435573 0.000146069
13.4221 7.4005e-12 1.39999e-09 0.00244504 0.995034 0.00244504 7.59744e-05
13.5421 4.63264e-12 1.38288e-09 0.00152916 0.996895 0.00152916 4.68711e-05
13.6621 3.7333e-12 1.37969e-09 0.00123037 0.997499 0.00123037 4.01749e-05
13.7821 4.29481e-12 1.39162e-09 0.00141253 0.997124 0.00141253 5.15284e-05
13.9021 6.42976e-12 1.41727e-09 0.00210976 0.995694 0.00210976 8.65036e-05
14.0221 1.08123e-11 1.45301e-09 0.00353833 0.992759 0.00353833 0.000164917
14.1421 1.90161e-11 1.49306e-09 0.00620402 0.987253 0.00620402 0.000339161
14.2621 3.44772e-11 1.5288e-09 0.0112103 0.976827 0.0112103 0.000752041
14.3821 6.5038e-11 1.54605e-09 0.0210739 0.956035 0.0210739 0.00181758
14.5021 1.29099e-10 1.51765e-09 0.0416981 0.911844 0.0416981 0.00475993
14.6221 2.65445e-10 1.39038e-09 0.0855218 0.816059 0.0855218 0.0128976
14.7421 5.20886e-10 1.09672e-09 0.167534 0.632321 0.167534 0.0326099
14.8621 8.47889e-10 6.81966e-10 0.272413 0.38811 0.272413 0.0670647
14.9821 1.08242e-09 3.49436e-10 0.347509 0.197142 0.347509 0.107839
15.1021 1.17659e-09 1.70295e-10 0.377535 0.0956779 0.377535 0.149252
15.2221 1.18123e-09 8.63912e-11 0.378853 0.048546 0.378853 0.193749
15.3421 1.13738e-09 4.64607e-11 0.364647 0.0261816 0.364647 0.244524
15.4621 1.06451e-09 2.60981e-11 0.341166 0.0147558 0.341166 0.302913
15.5821 9.72298e-10 1.50158e-11 0.31151 0.00850909 0.31151 0.368472
15.7021 8.67457e-10 8.72289e-12 0.277835 0.00494446 0.277835 0.439385
15.8221 7.56132e-10 5.0727e-12 0.242108 0.00286871 0.242108 0.512915
15.9421 6.44203e-10 2.94111e-12 0.20621 0.00165367 0.20621 0.585926
16.0621 5.36889e-10 1.69873e-12 0.17181 0.000944958 0.17181 0.655434
16.1821 4.38253e-10 9.79415e-13 0.140206 0.000534904 0.140206 0.719053
16.3021 3.50917e-10 5.66615e-13 0.112233 0.000300021 0.112233 0.775233
16.4221 2.76073e-10 3.31971e-13 0.0882699 0.000166873 0.0882699 0.823293
16.5421 2.13726e-10 1.9984e-13 0.0683139 9.2138e-05 0.0683139 0.86328
16.6621 1.63041e-10 1.26084e-13 0.052096 5.05601e-05 0.052096 0.895757
16.7821 1.22699e-10 8.52439e-14 0.0391913 2.76044e-05 0.0391913 0.92159
16.9021 9.11754e-11 6.27976e-14 0.0291104 1.50105e-05 0.0291104 0.941764
17.0221 6.69422e-11 5.05477e-14 0.0213633 8.13675e-06 0.0213633 0.957265
17.1421 4.85877e-11 4.39095e-14 0.0154974 4.40038e-06 0.0154974 0.969001
17.2621 3.48754e-11 4.03392e-14 0.0111165 2.37576e-06 0.0111165 0.977765
17.3821 2.47631e-11 3.84352e-14 0.00788681 1.28127e-06 0.00788681 0.984225
17.5021 1.73976e-11 3.74301e-14 0.00553528 6.90594e-07 0.00553528 0.988929
17.6221 1.20971e-11 3.69062e-14 0.00384364 3.72197e-07 0.00384364 0.992312
17.7421 8.32719e-12 3.66377e-14 0.00264099 2.00694e-07 0.00264099 0.994718
17.8621 5.67675e-12 3.65032e-14 0.00179582 1.08352e-07 0.00179582 0.996408
17.9821 3.8344e-12 3.64379e-14 0.0012086 5.86408e-08 0.0012086 0.997583
18.1021 2.56802e-12 3.64077e-14 0.000805154 3.18773e-08 0.000805154 0.99839
18.2221 1.7071e-12 3.63948e-14 0.000531022 1.74658e-08 0.000531022 0.998938
18.3421 1.12813e-12 3.63901e-14 0.000346774 9.70308e-09 0.000346774 0.999306
18.4621 7.42929e-13 3.6389e-14 0.00022426 5.52022e-09 0.00022426 0.999551
18.5821 4.89322e-13 3.63895e-14 0.000143653 3.26538e-09 0.000143653 0.999713
18.7021 3.24076e-13 3.63903e-14 9.11667e-05 2.04935e-09 9.11667e-05 0.999818
18.8221 2.1751e-13 3.63911e-14 5.73436e-05 1.3933e-09 5.73436e-05 0.999885
18.9421 1.49501e-13 3.63918e-14 3.57752e-05 1.03927e-09 3.57752e-05 0.999928
19.0621 1.06583e-13 3.63924e-14 2.21757e-05 8.48272e-10 2.21757e-05 0.999956
19.1821 7.987e-14 3.63927e-14 1.37184e-05 7.45407e-10 1.37184e-05 0.999973
19.3021 6.35942e-14 3.6393e-14 8.56999e-06 6.90385e-10 8.56999e-06 0.999983
19.4221 5.41041e-14 3.63932e-14 5.57043e-06 6.61665e-10 5.57043e-06 0.999989
19.5421 4.91956e-14 3.63932e-14 4.01995e-06 6.47993e-10 4.01995e-06 0.999992
19.6621 4.76895e-14 3.63933e-14 3.5444e-06 6.43984e-10 3.5444e-06 0.999993
