0.999996 0.65  -2.22409e-06    0.00912136  -5.79606e-05
0.999875 0.65  -1.72155e-06    0.00912144  -5.76704e-05
0.998274 0.65  -1.58959e-06    0.00912262  -5.77325e-05
0.987769 0.65  -9.13707e-07    0.00913384  -6.46928e-05
0.948553 0.65  -1.59178e-06    0.00916718  -7.39155e-05
0.858422 0.65  -1.69015e-06    0.00923708  -7.94536e-05
0.822301 0.65  -1.70277e-06    0.00926168  -7.14349e-05
0.778948 0.65  -2.68639e-06    0.00930126  -8.54802e-05
0.727814 0.65  -5.36643e-06    0.00934244  -8.66879e-05
0.668651 0.65  -8.97428e-06    0.00938901  -8.60562e-05
0.601599 0.65  -1.15558e-06    0.00944459  -9.2417e-05
0.527224 0.65  -1.03222e-06    0.00950906  -0.000102343
0.446512 0.65  -9.14639e-07    0.00957931  -0.000110582
0.360793 0.65  -8.56735e-07    0.00965659  -0.000123525
0.271629 0.65  -3.44451e-07    0.00973534  -0.000128478
0.180677 0.65  -5.69372e-07    0.00981831  -0.000139639
0.0895648 0.65  -5.78829e-07    0.00990437  -0.000151265
-0.0002203 0.65  -2.49133e-07    0.00999134  -0.000164564
-0.0874009 0.65  -2.60136e-07    0.0100745  -0.000171951
-0.126206 0.65  5.06665e-06    0.0100987  -0.000163103
-0.207811 0.65  1.03307e-06    0.0101706  -0.000168242
-0.284742 0.65  5.60285e-07    0.0102375  -0.000168986
-0.356577 0.65  -1.09393e-07    0.0103014  -0.000171159
-0.423095 0.65  -3.00526e-07    0.0103593  -0.000170553
-0.484242 0.65  -2.5266e-07    0.0104132  -0.000167136
-0.540097 0.65  -8.08428e-07    0.0104644  -0.00016788
-0.590837 0.65  -7.90079e-07    0.0105102  -0.000169147
-0.636711 0.65  -3.74002e-07    0.0105513  -0.000168594
-0.678013 0.65  -9.57019e-07    0.0105937  -0.000174721
-0.715063 0.65  -6.53154e-07    0.0106245  -0.00016811
-0.748195 0.65  -1.41533e-06    0.0106587  -0.000173152
-0.777742 0.65  -1.22956e-06    0.0106858  -0.00017346
-0.804028 0.65  -1.1984e-06    0.0107093  -0.000169999
-0.827366 0.65  -9.76753e-07    0.0107325  -0.000172768
-0.848048 0.65  -9.87523e-06    0.0107541  -0.000174634
-0.909364 0.65  -1.34504e-06    0.010812  -0.00017406
-0.952928 0.65  -1.27797e-06    0.0108556  -0.000178463
-0.979402 0.65  -1.66575e-06    0.0108809  -0.000176406
-0.992707 0.65  -5.86383e-06    0.010895  -0.000178168
-0.998014 0.65  -3.04353e-06    0.0108998  -0.000178534
