0.999997 0.55  7.71835e-06    0.00951804  -0.00125536
0.999892 0.55  8.04485e-06    0.00951778  -0.00125486
0.998516 0.55  8.33903e-06    0.00951973  -0.00125687
0.989471 0.55  8.8206e-06    0.0095264  -0.00125851
0.955475 0.55  8.70172e-06    0.00955057  -0.00126189
0.876025 0.55  -2.77676e-07    0.00961217  -0.00127753
0.843696 0.55  8.759e-06    0.00963564  -0.00128182
0.804546 0.55  7.69932e-06    0.0096663  -0.00128906
0.757901 0.55  6.07257e-06    0.00970223  -0.00129642
0.703328 0.55  3.38224e-06    0.00974478  -0.00130355
0.640737 0.55  -8.12176e-08    0.00979577  -0.00131485
0.570451 0.55  9.12981e-06    0.00985214  -0.00132763
0.493219 0.55  9.04707e-06    0.00991657  -0.0013417
0.410185 0.55  9.36415e-06    0.00998675  -0.00135612
0.322792 0.55  9.2826e-06    0.0100625  -0.00137344
0.232659 0.55  9.6269e-06    0.0101412  -0.00138839
0.141445 0.55  9.74514e-06    0.0102238  -0.00140763
0.0507279 0.55  9.77841e-06    0.0103068  -0.00142519
-0.0380883 0.55  9.84671e-06    0.010389  -0.00144161
-0.0778403 0.55  1.50037e-05    0.010421  -0.00144626
-0.161846 0.55  1.15452e-05    0.0104962  -0.00146008
-0.241523 0.55  1.12062e-05    0.0105686  -0.00147338
-0.316317 0.55  1.12078e-05    0.0106385  -0.00148757
-0.385895 0.55  1.09443e-05    0.0107028  -0.00149862
-0.450113 0.55  1.10628e-05    0.0107631  -0.00150861
-0.508977 0.55  1.08398e-05    0.0108208  -0.00152218
-0.562613 0.55  1.08448e-05    0.0108718  -0.00152976
-0.61123 0.55  1.09902e-05    0.0109199  -0.00154026
-0.655102 0.55  1.07653e-05    0.0109633  -0.00154866
-0.694534 0.55  1.09001e-05    0.0110017  -0.00155522
-0.729857 0.55  1.08182e-05    0.0110376  -0.00156275
-0.761403 0.55  1.11167e-05    0.0110681  -0.00156692
-0.789505 0.55  1.104e-05    0.0110976  -0.00157412
-0.814481 0.55  1.08205e-05    0.0111231  -0.00157925
-0.836637 0.55  1.84309e-06    0.0111468  -0.00158508
-0.902437 0.55  1.11515e-05    0.0112131  -0.0015974
-0.949287 0.55  1.12365e-05    0.0112611  -0.00160531
-0.977797 0.55  1.12132e-05    0.0112907  -0.00161101
-0.992137 0.55  6.42874e-06    0.0113055  -0.00161323
-0.997858 0.55  9.91703e-06    0.0113113  -0.00161414
