0.999997 0.45  7.18032e-07    0.0105556  0.00102884
0.999906 0.45  7.95756e-07    0.0105555  0.00102916
0.998704 0.45  8.98813e-07    0.0105569  0.00102845
0.99079 0.45  1.38604e-06    0.0105635  0.00102882
0.960894 0.45  1.57326e-06    0.0105892  0.00102905
0.890105 0.45  -5.41826e-06    0.0106518  0.00102733
0.860951 0.45  1.36585e-06    0.0106777  0.00102665
0.825387 0.45  7.20132e-07    0.0107094  0.00102701
0.782659 0.45  -5.00569e-07    0.0107485  0.00102542
0.732202 0.45  -2.57226e-06    0.0107949  0.00102507
0.673743 0.45  -5.95939e-06    0.0108488  0.00102544
0.607392 0.45  9.17303e-07    0.0109119  0.00102327
0.533678 0.45  9.35447e-07    0.0109823  0.00102329
0.453551 0.45  8.94052e-07    0.0110601  0.00102371
0.368309 0.45  9.32709e-07    0.0111448  0.00102273
0.279493 0.45  8.98249e-07    0.0112338  0.0010243
0.188747 0.45  7.197e-07    0.0113265  0.00102503
0.0976977 0.45  6.25101e-07    0.0114209  0.00102651
0.00784078 0.45  4.57411e-07    0.0115156  0.00102788
-0.032593 0.45  5.94335e-06    0.0115593  0.00102495
-0.118456 0.45  2.32358e-06    0.0116525  0.00102349
-0.200391 0.45  2.15092e-06    0.0117423  0.00102221
-0.277718 0.45  2.02458e-06    0.0118284  0.00102075
-0.349994 0.45  1.93607e-06    0.0119095  0.00101944
-0.416979 0.45  1.85296e-06    0.0119855  0.00101862
-0.478605 0.45  1.8904e-06    0.012056  0.00101768
-0.534936 0.45  1.88306e-06    0.0121214  0.00101595
-0.58614 0.45  1.81367e-06    0.0121807  0.00101554
-0.632458 0.45  1.90443e-06    0.012235  0.00101448
-0.674178 0.45  1.93143e-06    0.0122839  0.00101428
-0.711619 0.45  1.86907e-06    0.0123283  0.00101316
-0.745113 0.45  1.88235e-06    0.0123681  0.00101254
-0.774991 0.45  1.91294e-06    0.0124036  0.00101231
-0.80158 0.45  1.91895e-06    0.0124358  0.00101115
-0.825191 0.45  1.94898e-06    0.0124638  0.00101127
-0.895453 0.45  2.29411e-06    0.0125488  0.00100932
-0.945603 0.45  2.19059e-06    0.0126095  0.00100915
-0.97617 0.45  2.13718e-06    0.0126471  0.00100749
-0.991558 0.45  -2.69638e-06    0.0126657  0.00100808
-0.9977 0.45  7.63352e-07    0.0126732  0.00100763
