0.999996 0.65  4.57892e-06    0.00864394  -0.00110185
0.999875 0.65  5.08023e-06    0.00864404  -0.00110168
0.998274 0.65  5.21316e-06    0.00864516  -0.00110187
0.987769 0.65  5.89932e-06    0.00865563  -0.0011084
0.948553 0.65  5.26371e-06    0.00868677  -0.00111869
0.858422 0.65  5.22225e-06    0.00875284  -0.00113085
0.822301 0.65  5.21567e-06    0.0087765  -0.00112802
0.778948 0.65  4.28351e-06    0.00881339  -0.00114256
0.727814 0.65  1.62242e-06    0.00885259  -0.00114864
0.668651 0.65  -1.94607e-06    0.00889667  -0.00115341
0.601599 0.65  5.9216e-06    0.00894911  -0.00116445
0.527224 0.65  6.09796e-06    0.00900994  -0.00117931
0.446512 0.65  6.27853e-06    0.00907619  -0.00119337
0.360793 0.65  6.41499e-06    0.00914885  -0.00121148
0.271629 0.65  6.98053e-06    0.00922349  -0.00122456
0.180677 0.65  6.8349e-06    0.00930163  -0.00124209
0.0895648 0.65  6.9051e-06    0.00938273  -0.0012604
-0.0002203 0.65  7.30548e-06    0.00946481  -0.00128041
-0.0874009 0.65  7.36588e-06    0.00954336  -0.00129536
-0.126206 0.65  1.26968e-05    0.00956665  -0.00129189
-0.207811 0.65  8.71867e-06    0.00963467  -0.00130408
-0.284742 0.65  8.29719e-06    0.00969803  -0.00131236
-0.356577 0.65  7.6772e-06    0.00975857  -0.00132136
-0.423095 0.65  7.52932e-06    0.00981342  -0.00132761
-0.484242 0.65  7.61131e-06    0.00986468  -0.00133146
-0.540097 0.65  7.09066e-06    0.0099132  -0.00133806
-0.590837 0.65  7.13896e-06    0.00995671  -0.00134448
-0.636711 0.65  7.59116e-06    0.00999562  -0.00134865
-0.678013 0.65  7.03862e-06    0.0100357  -0.00135826
-0.715063 0.65  7.36641e-06    0.010065  -0.00135678
-0.748195 0.65  6.63072e-06    0.0100973  -0.00136454
-0.777742 0.65  6.83094e-06    0.010123  -0.0013681
-0.804028 0.65  6.87848e-06    0.0101454  -0.00136825
-0.827366 0.65  7.12148e-06    0.0101673  -0.0013729
-0.848048 0.65  -1.76267e-06    0.0101878  -0.00137689
-0.909364 0.65  6.8124e-06    0.0102426  -0.00138311
-0.952928 0.65  6.91351e-06    0.0102838  -0.00139146
-0.979402 0.65  6.54148e-06    0.0103079  -0.00139293
-0.992707 0.65  2.35712e-06    0.0103212  -0.00139581
-0.998014 0.65  5.17935e-06    0.0103258  -0.0013967
