0.999997 0.4  1.62425e-06    0.010502  0.00134012
0.999912 0.4  1.9815e-06    0.0105021  0.00133992
0.99878 0.4  2.06208e-06    0.0105031  0.00134022
0.991328 0.4  2.47941e-06    0.0105101  0.00133956
0.963115 0.4  2.60841e-06    0.0105352  0.0013405
0.895952 0.4  -3.2391e-06    0.0105954  0.0013425
0.868151 0.4  2.50555e-06    0.0106214  0.00134253
0.834135 0.4  1.94849e-06    0.0106525  0.0013442
0.79312 0.4  8.21559e-07    0.0106907  0.00134526
0.744491 0.4  -1.04291e-06    0.0107364  0.00134611
0.687904 0.4  -4.05215e-06    0.0107901  0.00134885
0.623372 0.4  1.95683e-06    0.0108526  0.00135088
0.55133 0.4  1.9274e-06    0.0109234  0.00135231
0.472633 0.4  1.80572e-06    0.0110013  0.00135655
0.388506 0.4  1.63591e-06    0.0110863  0.00135941
0.300438 0.4  1.69352e-06    0.0111762  0.00136536
0.21006 0.4  1.37376e-06    0.0112701  0.00136997
0.119007 0.4  1.32347e-06    0.011366  0.00137561
0.0288088 0.4  9.49539e-07    0.0114614  0.0013841
-0.0118806 0.4  6.55812e-06    0.0115108  0.00137675
-0.098486 0.4  3.19026e-06    0.011609  0.00137609
-0.181367 0.4  2.94767e-06    0.0117042  0.00137607
-0.259789 0.4  2.82099e-06    0.0117952  0.0013759
-0.333254 0.4  2.78505e-06    0.0118813  0.00137535
-0.401477 0.4  2.84092e-06    0.0119621  0.00137464
-0.464352 0.4  2.86213e-06    0.0120365  0.00137548
-0.521914 0.4  2.85699e-06    0.0121059  0.00137474
-0.574307 0.4  2.83122e-06    0.0121684  0.00137646
-0.621756 0.4  2.8458e-06    0.0122266  0.00137421
-0.664541 0.4  2.89945e-06    0.0122783  0.00137534
-0.702971 0.4  2.94171e-06    0.0123255  0.00137461
-0.737377 0.4  3.13341e-06    0.0123671  0.00137615
-0.768091 0.4  3.16113e-06    0.0124052  0.00137515
-0.795439 0.4  3.08642e-06    0.0124382  0.00137721
-0.819738 0.4  3.08387e-06    0.0124692  0.00137484
-0.892117 0.4  3.62274e-06    0.0125587  0.00137555
-0.94384 0.4  3.42602e-06    0.0126233  0.00137543
-0.975391 0.4  3.39939e-06    0.0126624  0.00137691
-0.99128 0.4  -1.51719e-06    0.0126821  0.0013769
-0.997625 0.4  1.91897e-06    0.0126905  0.00137612
