0.999997 0.5  -2.25827e-07    0.0104561  0.000718562
0.9999 0.5  -1.87092e-07    0.0104565  0.000718011
0.998617 0.5  -8.00673e-08    0.0104576  0.000717668
0.990176 0.5  4.39119e-07    0.0104645  0.000717774
0.958366 0.5  5.17205e-07    0.0104914  0.000714758
0.883506 0.5  -7.26519e-06    0.0105549  0.000712388
0.852849 0.5  3.97119e-07    0.0105814  0.000709822
0.815581 0.5  -4.40903e-07    0.0106135  0.000707743
0.770981 0.5  -1.89563e-06    0.0106519  0.000707809
0.718546 0.5  -4.08647e-06    0.0106989  0.00070443
0.658088 0.5  -7.64103e-06    0.0107531  0.00070287
0.589817 0.5  1.46234e-07    0.0108146  0.00070045
0.51437 0.5  3.16407e-07    0.0108843  0.00069813
0.432792 0.5  2.94204e-07    0.0109621  0.000692571
0.346456 0.5  3.38769e-07    0.011044  0.000691774
0.256944 0.5  3.05445e-07    0.011132  0.00068776
0.165913 0.5  1.24924e-07    0.0112226  0.00068505
0.0749692 0.5  1.53038e-07    0.0113148  0.000681918
-0.0144334 0.5  -7.30273e-08    0.0114072  0.000678829
-0.0545572 0.5  5.44343e-06    0.0114459  0.000677958
-0.139559 0.5  1.7876e-06    0.0115332  0.000675499
-0.22043 0.5  1.46441e-06    0.011617  0.000673787
-0.296551 0.5  1.39273e-06    0.0116974  0.000671474
-0.367534 0.5  1.14115e-06    0.011773  0.000669611
-0.433187 0.5  1.06339e-06    0.0118438  0.000667918
-0.493477 0.5  1.12385e-06    0.0119092  0.000666915
-0.548501 0.5  1.085e-06    0.01197  0.000664231
-0.598448 0.5  9.15527e-07    0.0120257  0.000662329
-0.643573 0.5  9.60176e-07    0.0120759  0.000661286
-0.684177 0.5  9.19776e-07    0.0121214  0.000660422
-0.720582 0.5  1.00761e-06    0.0121629  0.000658511
-0.753123 0.5  1.00385e-06    0.0122001  0.000656825
-0.78213 0.5  9.87762e-07    0.0122329  0.000656786
-0.807928 0.5  9.96777e-07    0.0122625  0.000655775
-0.830825 0.5  -8.70975e-06    0.0122893  0.000654975
-0.898894 0.5  1.3059e-06    0.0123675  0.0006528
-0.94742 0.5  1.13333e-06    0.0124244  0.000650748
-0.976973 0.5  1.13788e-06    0.012459  0.00064976
-0.991843 0.5  -3.70486e-06    0.0124768  0.000649093
-0.997778 0.5  -2.84797e-07    0.0124836  0.00064875
