0.999996 0.6  -2.00591e-06    0.00975628  0.000170751
0.999884 0.6  -1.68183e-06    0.00975683  0.000170185
0.998401 0.6  -1.54037e-06    0.00975808  0.000169407
0.988662 0.6  -1.0395e-06    0.00976634  0.000167621
0.952177 0.6  -1.16261e-06    0.00979546  0.000162885
0.867581 0.6  -1.51421e-06    0.00986031  0.000159936
0.833407 0.6  -1.29817e-06    0.0098918  0.000148069
0.7922 0.6  -2.58674e-06    0.00992409  0.000147864
0.743341 0.6  -4.6561e-06    0.00996334  0.000146995
0.686486 0.6  -7.75309e-06    0.0100107  0.000141649
0.621653 0.6  -1.26453e-06    0.0100657  0.00013372
0.549286 0.6  -1.09759e-06    0.0101249  0.000132687
0.470254 0.6  -1.05167e-06    0.0101962  0.000119782
0.385797 0.6  -8.96017e-07    0.0102706  0.000114415
0.297425 0.6  -5.015e-07    0.0103488  0.000109567
0.206783 0.6  -4.03752e-07    0.0104329  0.000100401
0.115521 0.6  -5.8344e-07    0.0105191  9.05456e-05
0.0251778 0.6  -7.85201e-07    0.0106098  7.4737e-05
-0.0629013 0.6  -3.95514e-07    0.0106953  6.70281e-05
-0.102213 0.6  4.91627e-06    0.0107218  7.70666e-05
-0.185079 0.6  8.91471e-07    0.010796  7.75813e-05
-0.263429 0.6  5.85127e-07    0.0108688  7.31319e-05
-0.336774 0.6  2.77723e-07    0.0109381  6.89076e-05
-0.404841 0.6  2.00972e-07    0.011002  6.70429e-05
-0.467531 0.6  6.81132e-08    0.0110639  6.2166e-05
-0.524889 0.6  -5.23698e-08    0.0111181  6.36669e-05
-0.577069 0.6  -3.90985e-07    0.01117  5.921e-05
-0.624301 0.6  -2.43305e-07    0.0112173  5.65509e-05
-0.66687 0.6  -3.17127e-07    0.0112596  5.48896e-05
-0.705092 0.6  -3.14381e-07    0.0112977  5.37056e-05
-0.739298 0.6  -5.23207e-07    0.0113305  5.59204e-05
-0.769823 0.6  -3.65706e-07    0.0113625  5.26405e-05
-0.796996 0.6  -4.50424e-07    0.0113906  5.107e-05
-0.821132 0.6  -6.6734e-07    0.0114154  4.9574e-05
-0.842531 0.6  -9.09074e-06    0.0114391  4.71146e-05
-0.906022 0.6  -3.1355e-07    0.0115032  4.69679e-05
-0.951174 0.6  -7.15219e-07    0.0115507  4.39799e-05
-0.978629 0.6  -5.65225e-07    0.0115792  4.36597e-05
-0.992432 0.6  -4.83271e-06    0.0115946  4.15256e-05
-0.997939 0.6  -1.87089e-06    0.0115995  4.40989e-05
