0.999996 0.7  7.46524e-06    0.00779103  -0.00115554
0.999866 0.7  8.45061e-06    0.00779107  -0.0011559
0.998158 0.7  8.59706e-06    0.00779237  -0.00115584
0.986958 0.7  9.00114e-06    0.0078027  -0.00116075
0.945301 0.7  7.5995e-06    0.00783434  -0.00116406
0.850384 0.7  8.14211e-06    0.00791038  -0.0011795
0.812639 0.7  7.61399e-06    0.00793976  -0.00118411
0.767537 0.7  6.50683e-06    0.00797546  -0.00118806
0.714603 0.7  3.23818e-06    0.00802042  -0.0012005
0.653681 0.7  -1.7502e-08    0.00806998  -0.00120798
0.585018 0.7  8.62673e-06    0.00812398  -0.00121607
0.509283 0.7  8.72415e-06    0.00818596  -0.00122612
0.427546 0.7  8.77227e-06    0.00825426  -0.0012399
0.341191 0.7  8.82222e-06    0.00832599  -0.00125177
0.251797 0.7  8.89069e-06    0.00840058  -0.00126433
0.161006 0.7  8.79273e-06    0.00847589  -0.00127511
0.0704001 0.7  8.5478e-06    0.00855202  -0.00128871
-0.0185957 0.7  8.51647e-06    0.00862458  -0.00129764
-0.104773 0.7  7.96789e-06    0.00869239  -0.00130623
-0.143063 0.7  1.29696e-05    0.0087158  -0.00130374
-0.223473 0.7  9.03645e-06    0.00877389  -0.00130414
-0.299153 0.7  8.33106e-06    0.0088295  -0.00130687
-0.369727 0.7  7.33269e-06    0.00888103  -0.00130737
-0.435011 0.7  6.71552e-06    0.00892948  -0.00130974
-0.494977 0.7  6.60801e-06    0.00897361  -0.00130872
-0.549721 0.7  5.71072e-06    0.00901552  -0.00131236
-0.599431 0.7  5.80992e-06    0.0090518  -0.00131154
-0.644358 0.7  4.94584e-06    0.00908882  -0.00131772
-0.684799 0.7  5.10402e-06    0.00911725  -0.00131484
-0.721071 0.7  4.80275e-06    0.0091444  -0.00131511
-0.753504 0.7  4.5082e-06    0.00917085  -0.00131882
-0.782426 0.7  4.42997e-06    0.00918989  -0.00131412
-0.808156 0.7  3.64158e-06    0.00921411  -0.00132317
-0.830999 0.7  -5.29725e-06    0.00922831  -0.00131524
-0.851242 0.7  -3.64045e-06    0.00924866  -0.00132447
-0.911262 0.7  3.60252e-06    0.00929013  -0.00131895
-0.95391 0.7  3.06951e-06    0.00932551  -0.00132432
-0.979831 0.7  -7.58001e-06    0.00934747  -0.00132497
-0.992858 0.7  -1.55984e-06    0.00935731  -0.00132676
-0.998055 0.7  1.44459e-06    0.00935944  -0.00132389
