0.999997 0.35  1.42984e-05    0.00937203  -0.00131376
0.999916 0.35  1.44041e-05    0.00937195  -0.00131358
0.998847 0.35  1.44774e-05    0.00937276  -0.00131339
0.991803 0.35  1.48797e-05    0.00937911  -0.00131564
0.965084 0.35  1.51995e-05    0.00940063  -0.00131917
0.901175 0.35  1.01945e-05    0.00945369  -0.00132954
0.874601 0.35  1.51557e-05    0.00947634  -0.00133375
0.841995 0.35  1.46959e-05    0.00950415  -0.00133961
0.802556 0.35  1.37804e-05    0.00953777  -0.00134589
0.755624 0.35  1.21731e-05    0.00957818  -0.00135375
0.70079 0.35  9.47265e-06    0.00962587  -0.00136264
0.637986 0.35  5.34818e-06    0.00968069  -0.00137218
0.567556 0.35  1.46851e-05    0.00974469  -0.00138491
0.490263 0.35  1.46593e-05    0.00981474  -0.00139768
0.407258 0.35  1.46367e-05    0.00989111  -0.00141156
0.319981 0.35  1.45844e-05    0.00997228  -0.00142557
0.230037 0.35  1.45005e-05    0.0100575  -0.00144099
0.139065 0.35  1.43581e-05    0.0101441  -0.00145503
0.0486239 0.35  1.41277e-05    0.0102309  -0.0014683
0.0077258 0.35  1.98774e-05    0.010279  -0.00148487
-0.0795179 0.35  1.66395e-05    0.0103713  -0.00150654
-0.163243 0.35  1.66525e-05    0.0104614  -0.0015286
-0.24266 0.35  1.67289e-05    0.0105468  -0.00154807
-0.317222 0.35  1.68816e-05    0.0106281  -0.00156716
-0.3866 0.35  1.70055e-05    0.0107043  -0.00158496
-0.450647 0.35  1.71002e-05    0.0107745  -0.00160038
-0.509371 0.35  1.73096e-05    0.0108398  -0.00161568
-0.562893 0.35  1.74526e-05    0.0108992  -0.00162897
-0.611421 0.35  1.7547e-05    0.0109533  -0.00164132
-0.655222 0.35  1.77515e-05    0.0110027  -0.00165323
-0.694601 0.35  1.78469e-05    0.0110471  -0.00166372
-0.729884 0.35  1.79139e-05    0.011087  -0.001673
-0.761401 0.35  1.80484e-05    0.0111222  -0.00168012
-0.789483 0.35  1.81957e-05    0.011154  -0.00168735
-0.814446 0.35  1.82115e-05    0.0111823  -0.00169372
-0.888873 0.35  1.88369e-05    0.0112665  -0.00171186
-0.942124 0.35  1.89116e-05    0.0113278  -0.00172723
-0.974631 0.35  1.88933e-05    0.0113647  -0.00173502
-0.99101 0.35  1.36266e-05    0.0113831  -0.00173898
-0.997551 0.35  1.74843e-05    0.0113908  -0.00174067
