0.999997 0.4  1.39823e-05    0.00951976  -0.00147347
0.999912 0.4  1.43406e-05    0.00951978  -0.00147357
0.99878 0.4  1.4421e-05    0.00952075  -0.00147367
0.991328 0.4  1.48485e-05    0.00952701  -0.0014755
0.963115 0.4  1.50091e-05    0.00954967  -0.00148029
0.895952 0.4  9.23893e-06    0.00960396  -0.00149188
0.868151 0.4  1.50154e-05    0.00962739  -0.00149743
0.834135 0.4  1.44985e-05    0.00965545  -0.00150303
0.79312 0.4  1.34203e-05    0.00968995  -0.00151053
0.744491 0.4  1.16149e-05    0.00973112  -0.0015197
0.687904 0.4  8.67387e-06    0.00977966  -0.00152951
0.623372 0.4  1.47627e-05    0.00983602  -0.00154158
0.55133 0.4  1.48227e-05    0.00989989  -0.00155582
0.472633 0.4  1.47979e-05    0.00997024  -0.00156995
0.388506 0.4  1.47354e-05    0.0100469  -0.00158635
0.300438 0.4  1.4904e-05    0.0101282  -0.00160207
0.21006 0.4  1.47003e-05    0.010213  -0.00161942
0.119007 0.4  1.47676e-05    0.0102997  -0.00163664
0.0288088 0.4  1.45095e-05    0.010386  -0.00165209
-0.0118806 0.4  2.01933e-05    0.0104301  -0.00166651
-0.098486 0.4  1.69564e-05    0.0105185  -0.00168757
-0.181367 0.4  1.68406e-05    0.0106042  -0.00170762
-0.259789 0.4  1.68362e-05    0.0106861  -0.00172682
-0.333254 0.4  1.69139e-05    0.0107636  -0.00174532
-0.401477 0.4  1.70754e-05    0.0108364  -0.00176283
-0.464352 0.4  1.71954e-05    0.0109035  -0.001778
-0.521914 0.4  1.72826e-05    0.0109658  -0.00179303
-0.574307 0.4  1.734e-05    0.0110222  -0.00180517
-0.621756 0.4  1.74331e-05    0.0110745  -0.00181874
-0.664541 0.4  1.75564e-05    0.011121  -0.0018289
-0.702971 0.4  1.76616e-05    0.0111636  -0.00183928
-0.737377 0.4  1.79075e-05    0.0112011  -0.00184717
-0.768091 0.4  1.79867e-05    0.0112353  -0.00185575
-0.795439 0.4  1.79541e-05    0.0112652  -0.00186155
-0.819738 0.4  1.79931e-05    0.0112929  -0.00186946
-0.892117 0.4  1.86525e-05    0.0113735  -0.00188784
-0.94384 0.4  1.85415e-05    0.0114317  -0.00190151
-0.975391 0.4  1.85661e-05    0.011467  -0.0019089
-0.99128 0.4  1.36746e-05    0.0114847  -0.0019131
-0.997625 0.4  1.71232e-05    0.0114923  -0.00191528
