0.3	0.310583	0.0122287
0.35	0.265845	0.0119595
0.4	0.220372	0.0115375
0.45	0.174203	0.0114606
0.5	0.12739		0.0120387
0.55	0.0799919	0.0129397
0.6	0.0321062	0.0144912
0.65	-0.0159009	0.0166044
0.7	-0.0619615	0.0202707
