9.12698 -7217.44 -7238.23 7238.22 261.7 -200 4.70213 0
12.127 -9624.67 -9650.97 9650.96 462.014 -200 4.70213 0
15.127 -12031.9 -12063.7 12063.7 718.876 -200 4.70213 0
18.127 -14439 -14476.5 14476.4 1032.29 -200 4.70213 0
21.127 -16846.2 -16889.2 16889.2 1402.25 -200 4.70213 0
24.127 -19253.4 -19301.9 19301.9 1828.76 -200 4.70213 0
27.127 -21660.5 -21714.7 21714.7 2311.81 -200 4.70213 0
30.127 -24067.7 -24127.4 24127.4 2851.42 -200 4.70213 0
33.127 -26474.8 -26540.2 26540.2 3447.57 -200 4.70213 0
36.127 -28882 -28952.9 28952.9 4100.27 -200 4.70213 0
39.127 -31289.1 -31365.6 31365.6 4809.53 -200 4.70213 0
42.127 -33696.3 -33778.4 33778.4 5575.33 -200 4.70213 0
45.127 -36103.4 -36191.1 36191.1 6397.67 -200 4.70213 0
48.127 -38510.6 -38603.9 38603.9 7276.57 -200 4.70213 0
51.127 -40917.7 -41016.6 41016.6 8212.02 -200 4.70213 0
54.127 -43324.9 -43429.4 43429.3 9204.01 -200 4.70213 0
57.127 -45732 -45842.1 45842.1 10252.6 -200 4.70213 0
60.127 -48139.2 -48254.8 48254.8 11357.6 -200 4.70213 0
63.127 -50546.3 -50667.6 50667.6 12519.3 -200 4.70213 0
66.127 -52953.5 -53080.3 53080.3 13737.5 -200 4.70213 0
69.127 -55360.6 -55493.1 55493 15012.2 -200 4.70213 0
72.127 -57767.7 -57905.8 57905.8 16343.5 -200 4.70213 0
75.127 -60174.9 -60318.5 60318.5 17731.3 -200 4.70213 0
78.127 -62582 -62731.3 62731.3 19175.7 -200 4.70213 0
81.127 -64989.2 -65144 65144 20676.6 -200 4.70213 0
84.127 -67396.3 -67556.8 67556.8 22234.1 -200 4.70213 0
87.127 -69803.5 -69969.5 69969.5 23848.2 -200 4.70213 0
90.127 -72210.6 -72382.3 72382.2 25518.7 -200 4.70213 0
93.127 -74617.8 -74795 74795 27245.9 -200 4.70213 0
96.127 -77024.9 -77207.7 77207.7 29029.5 -200 4.70213 0
99.127 -79432 -79620.5 79620.5 30869.8 -200 4.70213 0
