9.12698 -7118.44 -7238.22 7238.22 261.7 -200 4.9126 0
12.127 -9492.83 -9650.96 9650.96 462.014 -200 4.9126 0
15.127 -11867.3 -12063.7 12063.7 718.876 -200 4.9126 0
18.127 -14241.6 -14476.4 14476.4 1032.29 -200 4.9126 0
21.127 -16616 -16889.2 16889.2 1402.25 -200 4.9126 0
24.127 -18990.4 -19301.9 19301.9 1828.76 -200 4.9126 0
27.127 -21364.7 -21714.7 21714.7 2311.81 -200 4.9126 0
30.127 -23739.1 -24127.4 24127.4 2851.42 -200 4.9126 0
33.127 -26113.5 -26540.2 26540.2 3447.57 -200 4.9126 0
36.127 -28487.8 -28952.9 28952.9 4100.27 -200 4.9126 0
39.127 -30862.2 -31365.6 31365.6 4809.53 -200 4.9126 0
42.127 -33236.5 -33778.4 33778.4 5575.33 -200 4.9126 0
45.127 -35610.9 -36191.1 36191.1 6397.67 -200 4.9126 0
48.127 -37985.2 -38603.9 38603.9 7276.57 -200 4.9126 0
51.127 -40359.6 -41016.6 41016.6 8212.02 -200 4.9126 0
54.127 -42734 -43429.3 43429.3 9204.01 -200 4.9126 0
57.127 -45108.3 -45842.1 45842.1 10252.6 -200 4.9126 0
60.127 -47482.7 -48254.8 48254.8 11357.6 -200 4.9126 0
63.127 -49857 -50667.6 50667.6 12519.3 -200 4.9126 0
66.127 -52231.4 -53080.3 53080.3 13737.5 -200 4.9126 0
69.127 -54605.7 -55493 55493 15012.2 -200 4.9126 0
72.127 -56980.1 -57905.8 57905.8 16343.5 -200 4.9126 0
75.127 -59354.4 -60318.5 60318.5 17731.3 -200 4.9126 0
78.127 -61728.8 -62731.3 62731.3 19175.7 -200 4.9126 0
81.127 -64103.1 -65144 65144 20676.6 -200 4.9126 0
84.127 -66477.5 -67556.8 67556.8 22234.1 -200 4.9126 0
87.127 -68851.9 -69969.5 69969.5 23848.2 -200 4.9126 0
90.127 -71226.2 -72382.2 72382.2 25518.7 -200 4.9126 0
93.127 -73600.6 -74795 74795 27245.9 -200 4.9126 0
96.127 -75974.9 -77207.7 77207.7 29029.5 -200 4.9126 0
99.127 -78349.3 -79620.5 79620.5 30869.8 -200 4.9126 0
