
10.26 -9355.34 -9473.87 9570.54 380.824 4.567 -200 0
11.26 -10212.4 -10341.7 10447.3 453.143 4.567 -200 0
12.26 -11069.5 -11209.6 11324 531.746 4.567 -200 0
13.26 -11926.6 -12077.5 12200.7 616.632 4.567 -200 0
14.26 -12783.7 -12945.4 13077.4 707.801 4.567 -200 0
15.26 -13640.8 -13813.2 13954.2 805.253 4.567 -200 0
16.26 -14498 -14681.1 14830.9 908.988 4.567 -200 0
17.26 -15355.1 -15549 15707.6 1019.01 4.567 -200 0
18.26 -16212.3 -16416.8 16584.3 1135.31 4.567 -200 0
19.26 -17069.4 -17284.7 17461.1 1257.89 4.567 -200 0
20.26 -17926.6 -18152.6 18337.8 1386.76 4.567 -200 0
21.26 -18783.8 -19020.4 19214.5 1521.91 4.567 -200 0
22.26 -19640.9 -19888.3 20091.2 1663.35 4.567 -200 0
23.26 -20498.1 -20756.2 20968 1811.06 4.567 -200 0
24.26 -21355.3 -21624 21844.7 1965.06 4.567 -200 0
25.26 -22212.5 -22491.9 22721.4 2125.35 4.567 -200 0
26.26 -23069.6 -23359.8 23598.1 2291.92 4.567 -200 0
27.26 -23926.8 -24227.6 24474.9 2464.77 4.567 -200 0
28.26 -24784 -25095.5 25351.6 2643.9 4.567 -200 0
29.26 -25641.1 -25963.4 26228.3 2829.32 4.567 -200 0
