
10.4475 -9521.49 -9473.87 9570.54 380.824 4.7 -200 0
11.4475 -10399.8 -10341.7 10447.3 453.143 4.7 -200 0
12.4475 -11278.1 -11209.6 11324 531.746 4.7 -200 0
13.4475 -12156.3 -12077.5 12200.7 616.632 4.7 -200 0
14.4475 -13034.6 -12945.4 13077.4 707.801 4.7 -200 0
15.4475 -13912.8 -13813.2 13954.2 805.253 4.7 -200 0
16.4475 -14791.1 -14681.1 14830.9 908.988 4.7 -200 0
17.4475 -15669.3 -15549 15707.6 1019.01 4.7 -200 0
18.4475 -16547.5 -16416.8 16584.3 1135.31 4.7 -200 0
19.4475 -17425.7 -17284.7 17461.1 1257.89 4.7 -200 0
20.4475 -18303.9 -18152.6 18337.8 1386.76 4.7 -200 0
21.4475 -19182.1 -19020.4 19214.5 1521.91 4.7 -200 0
22.4475 -20060.3 -19888.3 20091.2 1663.35 4.7 -200 0
23.4475 -20938.5 -20756.2 20968 1811.06 4.7 -200 0
24.4475 -21816.7 -21624 21844.7 1965.06 4.7 -200 0
25.4475 -22694.9 -22491.9 22721.4 2125.35 4.7 -200 0
26.4475 -23573.1 -23359.8 23598.1 2291.92 4.7 -200 0
27.4475 -24451.3 -24227.6 24474.9 2464.77 4.7 -200 0
28.4475 -25329.5 -25095.5 25351.6 2643.9 4.7 -200 0
29.4475 -26207.7 -25963.4 26228.3 2829.32 4.7 -200 0
