
10.885 -10023 -10341.7 10447.3 453.143 4.4 -200 0
11.885 -10857.3 -11209.6 11324 531.746 4.4 -200 0
12.885 -11691.6 -12077.5 12200.7 616.632 4.4 -200 0
13.885 -12525.9 -12945.4 13077.4 707.801 4.4 -200 0
14.885 -13360.2 -13813.2 13954.2 805.253 4.4 -200 0
15.885 -14194.4 -14681.1 14830.9 908.988 4.4 -200 0
16.885 -15028.7 -15549 15707.6 1019.01 4.4 -200 0
17.885 -15863 -16416.8 16584.3 1135.31 4.4 -200 0
18.885 -16697.3 -17284.7 17461.1 1257.89 4.4 -200 0
19.885 -17531.5 -18152.6 18337.8 1386.76 4.4 -200 0
20.885 -18365.8 -19020.4 19214.5 1521.91 4.4 -200 0
21.885 -19200.1 -19888.3 20091.2 1663.35 4.4 -200 0
22.885 -20034.3 -20756.2 20968 1811.06 4.4 -200 0
23.885 -20868.6 -21624 21844.7 1965.06 4.4 -200 0
24.885 -21702.9 -22491.9 22721.4 2125.35 4.4 -200 0
25.885 -22537.1 -23359.8 23598.1 2291.92 4.4 -200 0
26.885 -23371.4 -24227.6 24474.9 2464.77 4.4 -200 0
27.885 -24205.7 -25095.5 25351.6 2643.9 4.4 -200 0
28.885 -25039.9 -25963.4 26228.3 2829.32 4.4 -200 0
29.885 -25874.2 -26831.3 27105 3021.02 4.4 -200 0
