9.12698 -7121.44 -7238.23 7238.22 261.7 4.64388 -200 0
12.127 -9497.2 -9650.98 9650.96 462.014 4.64388 -200 0
15.127 -11873 -12063.7 12063.7 718.876 4.64388 -200 0
18.127 -14248.7 -14476.5 14476.4 1032.29 4.64388 -200 0
21.127 -16624.4 -16889.2 16889.2 1402.25 4.64388 -200 0
24.127 -19000.1 -19302 19301.9 1828.76 4.64388 -200 0
27.127 -21375.8 -21714.7 21714.7 2311.81 4.64388 -200 0
30.127 -23751.5 -24127.4 24127.4 2851.42 4.64388 -200 0
33.127 -26127.2 -26540.2 26540.2 3447.57 4.64388 -200 0
36.127 -28502.8 -28952.9 28952.9 4100.27 4.64388 -200 0
39.127 -30878.5 -31365.7 31365.6 4809.53 4.64388 -200 0
42.127 -33254.2 -33778.4 33778.4 5575.33 4.64388 -200 0
45.127 -35629.8 -36191.2 36191.1 6397.67 4.64388 -200 0
48.127 -38005.5 -38603.9 38603.9 7276.57 4.64388 -200 0
51.127 -40381.1 -41016.7 41016.6 8212.02 4.64388 -200 0
54.127 -42756.8 -43429.4 43429.3 9204.01 4.64388 -200 0
57.127 -45132.5 -45842.2 45842.1 10252.6 4.64388 -200 0
60.127 -47508.1 -48254.9 48254.8 11357.6 4.64388 -200 0
63.127 -49883.8 -50667.6 50667.6 12519.3 4.64388 -200 0
66.127 -52259.5 -53080.4 53080.3 13737.5 4.64388 -200 0
69.127 -54635.2 -55493.1 55493 15012.2 4.64388 -200 0
72.127 -57010.8 -57905.9 57905.8 16343.5 4.64388 -200 0
75.127 -59386.5 -60318.6 60318.5 17731.3 4.64388 -200 0
78.127 -61762.2 -62731.4 62731.3 19175.7 4.64388 -200 0
81.127 -64137.8 -65144.1 65144 20676.6 4.64388 -200 0
84.127 -66513.5 -67556.9 67556.8 22234.1 4.64388 -200 0
87.127 -68889.2 -69969.6 69969.5 23848.2 4.64388 -200 0
90.127 -71264.9 -72382.3 72382.2 25518.7 4.64388 -200 0
93.127 -73640.5 -74795.1 74795 27245.9 4.64388 -200 0
96.127 -76016.2 -77207.8 77207.7 29029.5 4.64388 -200 0
99.127 -78391.9 -79620.6 79620.5 30869.8 4.64388 -200 0
