0.3	0.313964	0.0576304
0.35	0.262946	0.023639
0.4	0.212836	0.0150897
0.45	0.163474	0.00990931
0.5	0.114629	0.0061404
0.55	0.0661985	0.00328068
0.6	0.0179437	0.0015565 
0.65	-0.031555	0.000279851
0.7	-0.0911748	-0.000292638
