9.12698 -7232.44 -7242.54 7238.22 261.7 4.57368 -200 0
12.127 -9643.63 -9656.73 9650.96 462.014 4.57368 -200 0
15.127 -12054.7 -12070.9 12063.7 718.876 4.57368 -200 0
18.127 -14465.8 -14485.1 14476.4 1032.29 4.57368 -200 0
21.127 -16876.9 -16899.3 16889.2 1402.25 4.57368 -200 0
24.127 -19288 -19313.5 19301.9 1828.76 4.57368 -200 0
27.127 -21699 -21727.6 21714.7 2311.81 4.57368 -200 0
30.127 -24110.1 -24141.8 24127.4 2851.42 4.57368 -200 0
33.127 -26521.1 -26556 26540.2 3447.57 4.57368 -200 0
36.127 -28932.2 -28970.2 28952.9 4100.27 4.57368 -200 0
39.127 -31343.3 -31384.4 31365.6 4809.53 4.57368 -200 0
42.127 -33754.3 -33798.5 33778.4 5575.33 4.57368 -200 0
45.127 -36165.4 -36212.7 36191.1 6397.67 4.57368 -200 0
48.127 -38576.4 -38626.9 38603.9 7276.57 4.57368 -200 0
51.127 -40987.5 -41041.1 41016.6 8212.02 4.57368 -200 0
54.127 -43398.5 -43455.3 43429.3 9204.01 4.57368 -200 0
57.127 -45809.6 -45869.4 45842.1 10252.6 4.57368 -200 0
60.127 -48220.6 -48283.6 48254.8 11357.6 4.57368 -200 0
63.127 -50631.7 -50697.8 50667.6 12519.3 4.57368 -200 0
66.127 -53042.7 -53112 53080.3 13737.5 4.57368 -200 0
69.127 -55453.8 -55526.2 55493 15012.2 4.57368 -200 0
72.127 -57864.8 -57940.4 57905.8 16343.5 4.57368 -200 0
75.127 -60275.9 -60354.5 60318.5 17731.3 4.57368 -200 0
78.127 -62686.9 -62768.7 62731.3 19175.7 4.57368 -200 0
81.127 -65098 -65182.9 65144 20676.6 4.57368 -200 0
84.127 -67509 -67597.1 67556.8 22234.1 4.57368 -200 0
87.127 -69920.1 -70011.3 69969.5 23848.2 4.57368 -200 0
90.127 -72331.1 -72425.4 72382.2 25518.7 4.57368 -200 0
93.127 -74742.2 -74839.6 74795 27245.9 4.57368 -200 0
96.127 -77153.2 -77253.8 77207.7 29029.5 4.57368 -200 0
99.127 -79564.3 -79668 79620.5 30869.8 4.57368 -200 0
