9.12698 -7175.9 -7238.45 7238.22 261.7 4.61265 -200 0
12.127 -9568.9 -9651.26 9650.96 462.014 4.61265 -200 0
15.127 -11961.8 -12064.1 12063.7 718.876 4.61265 -200 0
18.127 -14354.7 -14476.9 14476.4 1032.29 4.61265 -200 0
21.127 -16747.6 -16889.7 16889.2 1402.25 4.61265 -200 0
24.127 -19140.5 -19302.5 19301.9 1828.76 4.61265 -200 0
27.127 -21533.4 -21715.3 21714.7 2311.81 4.61265 -200 0
30.127 -23926.2 -24128.2 24127.4 2851.42 4.61265 -200 0
33.127 -26319 -26541 26540.2 3447.57 4.61265 -200 0
36.127 -28711.9 -28953.8 28952.9 4100.27 4.61265 -200 0
39.127 -31104.7 -31366.6 31365.6 4809.53 4.61265 -200 0
42.127 -33497.6 -33779.4 33778.4 5575.33 4.61265 -200 0
45.127 -35890.4 -36192.2 36191.1 6397.67 4.61265 -200 0
48.127 -38283.3 -38605 38603.9 7276.57 4.61265 -200 0
51.127 -40676.1 -41017.9 41016.6 8212.02 4.61265 -200 0
54.127 -43068.9 -43430.7 43429.3 9204.01 4.61265 -200 0
57.127 -45461.8 -45843.5 45842.1 10252.6 4.61265 -200 0
60.127 -47854.6 -48256.3 48254.8 11357.6 4.61265 -200 0
63.127 -50247.5 -50669.1 50667.6 12519.3 4.61265 -200 0
66.127 -52640.3 -53081.9 53080.3 13737.5 4.61265 -200 0
69.127 -55033.2 -55494.8 55493 15012.2 4.61265 -200 0
72.127 -57426 -57907.6 57905.8 16343.5 4.61265 -200 0
75.127 -59818.9 -60320.4 60318.5 17731.3 4.61265 -200 0
78.127 -62211.7 -62733.2 62731.3 19175.7 4.61265 -200 0
81.127 -64604.6 -65146 65144 20676.6 4.61265 -200 0
84.127 -66997.4 -67558.8 67556.8 22234.1 4.61265 -200 0
87.127 -69390.2 -69971.6 69969.5 23848.2 4.61265 -200 0
90.127 -71783.1 -72384.5 72382.2 25518.7 4.61265 -200 0
93.127 -74175.9 -74797.3 74795 27245.9 4.61265 -200 0
96.127 -76568.8 -77210.1 77207.7 29029.5 4.61265 -200 0
99.127 -78961.6 -79622.9 79620.5 30869.8 4.61265 -200 0
